CryoSleep,Age,VIP,Transported,Side,Group,Spendings,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,GroupSize,GroupMember
0,18.0,0,0,0,617,2232.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,51.0,1,0,0,620,1147.3005571545164,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1
0,20.0,0,0,0,620,1289.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,2
0,19.0,0,0,0,620,1450.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,3
0,22.0,0,0,1,621,787.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,41.0,0,0,0,622,11799.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0,28.0,0,0,1,624,2539.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,0.0,0,0,1,625,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,1
1,42.0,0,0,1,625,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2
1,20.0,0,0,1,625,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,3
1,25.0,0,0,1,626,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,1
1,22.0,0,0,1,626,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,2
0,25.0,1,0,1,626,7133.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,3
0,45.0,0,0,1,627,1057.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0,19.0,0,0,0,632,865.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1
0,16.0,0,0,0,632,1535.470178975835,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2
1,18.0,0,0,0,632,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3
1,38.0,0,0,0,640,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1
1,27.0,0,0,0,640,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2
0,36.0,0,0,0,648,970.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1
0,21.0,0,0,0,648,2578.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2
0,1.0,0,0,0,649,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,25.0,0,0,0,651,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,3.0,0,0,1,652,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1
0,7.0,0,0,1,652,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,2
0,0.0,0,0,1,652,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,3
0,32.0,0,0,1,652,634.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,4
0,5.0,0,0,1,652,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5,5
0,79.0,0,0,0,654,888.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,19.0,0,0,0,662,748.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,30.0,0,0,1,666,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
0,13.0,0,0,1,666,876.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2
0,53.0,0,0,0,667,2709.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0,40.0,0,0,0,670,1358.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1
0,32.0,0,0,0,670,1299.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,2
1,31.0,0,0,0,673,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,63.0,0,0,1,675,1619.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,18.0,0,0,1,676,54.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,21.0,0,0,0,681,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,14.0,0,0,1,692,1838.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,41.0,0,0,1,694,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,40.0,0,0,1,695,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,58.0,0,0,1,698,801.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,22.0,0,0,0,700,595.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,13.0,0,0,0,706,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1,16.0,0,0,0,708,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1
1,13.0,0,0,0,708,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2
0,15.0,0,0,1,711,2365.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,42.0,0,0,1,716,1049.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
1,24.0,0,0,0,717,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,1
0,19.0,0,0,0,717,2814.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,7,2
1,35.2,0,0,0,717,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,3
1,29.0,0,0,0,717,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,4
0,15.0,0,0,0,717,5118.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,5
0,38.0,0,0,0,717,6606.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,6
1,49.0,0,0,0,717,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,7,7
1,20.0,0,0,1,720,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1
0,35.2,0,0,1,720,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,2
0,19.0,0,0,1,720,2578.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,3
0,46.0,0,0,1,721,759.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,21.0,0,0,0,722,1287.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,29.0,0,0,1,723,572.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1,35.2,0,0,0,725,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,44.0,0,0,1,730,2004.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,19.0,0,0,1,731,759.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1
0,29.0,0,0,1,731,821.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2
0,25.0,0,0,0,735,1287.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,41.0,0,0,1,739,885.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,19.0,0,0,1,741,2107.2102193119804,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,33.0,0,0,1,742,1049.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1
1,25.0,0,0,1,742,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
1,44.0,0,0,1,744,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0,21.0,0,0,0,745,788.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,32.0,0,0,0,747,2524.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,33.0,0,0,1,748,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,32.0,0,0,1,748,2486.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
1,19.0,0,0,0,749,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,21.0,0,0,1,751,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,23.0,0,0,1,752,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,31.0,0,0,0,755,2328.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0,22.0,0,0,1,758,3834.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,1
1,74.0,0,0,1,758,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,2
0,53.0,0,0,1,758,4915.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,3
1,40.0,0,0,0,759,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,1
0,23.0,0,0,0,759,10564.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,2
1,36.0,0,0,0,759,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,3
0,18.0,0,0,0,760,667.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,29.0,0,0,1,763,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1
0,48.0,0,0,1,763,3734.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,2
1,34.0,0,0,1,766,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,34.0,0,0,0,774,4866.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,1
0,27.0,0,0,0,774,6136.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,2
0,44.0,0,0,0,774,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,3
0,0.0,0,0,1,775,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,1
1,1.0,0,0,1,775,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,2
1,18.0,0,0,1,775,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,3
0,23.0,0,0,1,775,18184.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,4
0,26.0,0,0,1,775,4001.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,5
1,46.0,0,0,1,775,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6,6
1,41.0,0,0,1,778,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1
0,25.0,0,0,1,778,3334.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,2
1,50.0,0,0,1,780,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0,28.0,0,0,0,783,880.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,17.0,0,0,0,792,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,29.0,1,0,1,800,9269.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1,19.0,0,0,0,801,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,34.0,0,0,0,803,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1,28.0,0,0,0,804,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0,47.0,0,0,1,807,7621.5314508871315,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,28.0,0,0,0,810,1113.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,38.0,0,0,1,812,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,22.0,1,0,1,814,2616.8126478092427,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,18.0,0,0,1,821,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
0,21.0,0,0,0,827,4381.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,1
0,40.0,0,0,0,827,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,2
1,67.0,0,0,0,827,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,3
0,39.0,0,0,0,831,665.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1,19.0,0,0,0,832,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,28.0,0,0,0,837,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1
0,29.0,0,0,0,837,4940.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2
1,22.0,0,0,0,838,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1
0,23.0,0,0,0,838,2579.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,2
0,41.0,0,0,0,841,2648.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1,25.0,0,0,0,842,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
1,43.0,0,0,0,843,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,54.0,0,0,1,844,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,14.0,0,0,1,847,699.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,69.0,0,0,1,852,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,24.0,0,0,1,854,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,37.0,0,0,1,855,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
0,28.0,0,0,0,856,871.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,59.0,0,0,1,857,3947.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0,20.0,0,0,0,858,2306.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1
1,23.0,0,0,0,858,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
0,59.0,0,0,1,861,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,20.0,0,0,0,862,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,36.0,0,0,1,864,3172.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,1
1,43.0,0,0,1,864,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2
1,9.0,0,0,1,864,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,3
1,32.0,0,0,0,866,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,24.0,0,0,1,872,788.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,14.0,0,0,0,880,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,1
1,45.0,0,0,0,880,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,2
0,23.0,0,0,1,882,5649.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,59.0,0,0,0,884,840.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
0,28.0,0,0,1,884,762.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2
0,61.0,0,0,0,886,2092.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1
1,52.0,0,0,0,886,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2
1,5.0,0,0,0,886,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,3
0,51.0,0,0,0,887,5991.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1
0,26.0,0,0,0,887,4083.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,2
0,44.0,0,0,0,888,875.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1
0,46.0,0,0,0,888,5014.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
0,32.0,0,0,1,891,3027.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
1,17.0,0,0,1,892,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,1
1,21.0,0,0,1,892,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,2
1,52.0,0,0,1,892,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,3
1,52.0,0,0,1,894,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0,14.0,0,0,0,895,1545.5725321196867,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,21.0,0,0,0,896,644.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,42.0,0,0,1,897,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1
1,28.0,0,0,1,897,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2
1,26.0,0,0,0,900,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,7.0,0,0,1,908,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,14.0,0,0,1,909,2093.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1
1,3.0,0,0,1,909,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2
1,26.0,0,0,1,909,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,3
0,54.0,0,0,1,914,17364.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
0,55.0,0,0,0,916,881.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,16.0,0,0,1,917,1173.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,38.0,0,0,0,920,15376.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,48.0,0,0,1,929,886.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,13.0,0,0,1,934,886.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,20.0,0,0,1,936,737.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,18.0,0,0,0,937,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
1,45.0,0,0,0,943,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1
1,5.0,0,0,0,943,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2
0,42.0,0,0,0,943,1517.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,3
0,50.0,0,0,1,945,1303.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,1
0,21.0,0,0,1,945,1119.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
0,22.0,0,0,0,948,1434.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,23.0,0,0,1,950,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,22.0,0,0,0,954,668.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,21.0,0,0,1,958,1383.666779002227,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,24.0,0,0,1,959,795.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0,24.0,0,0,1,962,2652.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,42.0,0,0,1,963,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,19.0,0,0,1,967,633.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,32.0,0,0,0,973,908.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,35.0,0,0,0,974,1624.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,19.0,0,0,1,977,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,55.0,0,0,1,980,884.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,35.0,0,0,1,981,908.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
1,63.0,0,0,1,981,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2
0,66.0,0,0,0,986,11429.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1
1,45.0,0,0,0,986,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2
0,20.0,0,0,0,996,872.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1,21.0,0,0,0,999,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1
0,51.0,0,0,0,999,908.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2
0,13.0,0,0,1,1003,782.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,24.0,0,0,1,1007,888.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,28.0,0,0,0,1009,1806.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,52.0,0,0,1,1010,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,32.0,0,0,1,1016,9339.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
0,23.0,0,0,1,1021,865.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,37.0,0,0,1,1023,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,35.0,0,0,1,1028,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,46.0,0,0,1,1037,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,33.0,0,0,1,1039,649.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,34.0,1,0,0,1042,1909.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
0,51.0,0,0,1,1044,1879.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,27.2,0,0,0,1050,177.8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,27.0,0,0,0,1055,784.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,22.0,0,0,0,1059,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1
1,33.0,0,0,0,1059,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,2
1,31.0,0,0,0,1061,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0,16.0,0,0,0,1064,987.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1
0,6.0,0,0,0,1064,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2
0,18.0,0,0,1,1067,1370.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1,30.0,0,0,0,1069,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0,24.0,0,0,0,1070,748.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,57.0,0,0,0,1072,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,8,1
1,24.0,0,0,0,1072,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,8,2
0,23.0,0,0,0,1072,786.1853348854374,1,0,0,0,0,1,0,0,0,0,0,0,1,0,8,3
0,40.0,0,0,0,1072,783.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,8,4
0,21.0,0,0,0,1072,717.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,8,5
0,17.0,0,0,0,1072,743.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,8,6
1,25.0,0,0,0,1072,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,8,7
1,34.0,0,0,0,1072,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,8,8
0,18.0,0,0,1,1073,887.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,8.0,0,0,1,1074,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1
1,14.0,0,0,1,1074,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2
1,16.0,0,0,0,1081,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,22.0,0,0,0,1087,1387.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,21.0,0,0,1,1090,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1
0,23.0,0,0,1,1090,20804.796789194676,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2
1,26.0,0,0,0,1092,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,18.0,0,0,1,1098,2579.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0,72.0,0,0,1,1101,720.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,18.0,0,0,0,1103,1289.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,24.0,0,0,1,1104,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0,36.0,0,0,1,1106,1309.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
1,13.0,0,0,1,1106,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
0,19.0,0,0,1,1107,1514.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,28.0,0,0,1,1109,944.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1,2.0,0,0,1,1111,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1
1,5.0,0,0,1,1111,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2
0,25.0,0,0,1,1111,718.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,3
0,45.0,0,0,1,1118,3896.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,1
1,59.0,0,0,1,1118,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,2
1,6.0,0,0,1,1118,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,3
0,36.0,0,0,1,1118,3997.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,4
0,40.0,0,0,1,1118,6133.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,5
0,36.0,1,0,1,1119,1444.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
1,31.0,0,0,1,1119,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
0,19.0,0,0,0,1120,2330.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,13.0,0,0,0,1122,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,31.0,0,0,1,1124,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,1
1,22.0,0,0,1,1124,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,2
0,52.0,0,0,1,1124,1898.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,3
0,22.0,0,0,0,1125,776.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1
1,34.0,0,0,0,1125,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2
1,23.0,0,0,1,1126,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,14.0,0,0,0,1128,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1
1,30.0,0,0,0,1128,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2
1,75.0,0,0,1,1131,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0,28.0,0,0,1,1135,9642.371488397974,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,1
0,61.0,0,0,1,1135,3979.6380889720467,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4,2
0,25.0,0,0,1,1135,7793.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,3
0,21.0,0,0,1,1135,7974.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4,4
0,30.62769775850384,0,0,1,1137,2556.7307335757987,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,1
0,28.0,1,0,1,1137,2565.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,2
